resolved_url,pl_theta,rec_prob,brand_ko,split,pool_rank,top_pct
https://neopharmshop.co.kr/product/detail.html?product_no=2134&cate_no=1&display_group=11,2.3303927309528563,0.01177094278277252,네오팜,train,20,6.779661016949152
https://lagom.kr/product/detail.html?product_no=11&cate_no=86&display_group=1,2.3186118584135778,0.01163308444635731,라곰,train,21,7.118644067796611
https://graymelin.com/product/11-%ED%81%AC%EB%A0%88%EC%9D%B4%EC%A7%80-%EB%8C%80%EC%9A%A9%EB%9F%89-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%B8-500ml/420/category/61/display/1/,2.305278090773724,0.011479001139775954,그레이멜린,train,22,7.457627118644068
https://myrealbarrier.co.kr/product/detail.html?product_no=68,2.243428137569092,0.01079053569256859,리얼베리어,train,23,7.796610169491526
https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,2.2370789112851175,0.01072224117782293,닥터오라클,train,24,8.135593220338983
https://m.bentoncosmetic.com/product/detail.html?product_no=681&cate_no=188&display_group=1,2.2369753650028796,0.010721130987090764,벤튼,train,25,8.47457627118644
https://whataskin.co.kr/product/%ED%93%A8%EC%96%B4%EB%AF%B8-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-500ml/10/category/29/display/1/,2.2222815759450185,0.010564748687828616,와더스킨,train,26,8.813559322033898
https://theuiq.com/product/%EB%B0%94%EC%9D%B4%EC%98%B4-%EB%A0%88%EB%AF%B8%EB%94%94-%EC%95%84%ED%81%AC%EB%84%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/393/category/45/display/1/,2.202023652910638,0.010352882056485622,유이크,train,27,9.152542372881356
https://abib.com/product/포어-클레이-팩-클렌저-어성초-차콜-팩-투-폼/597/,2.13197218686181,0.009652466460588479,아비브,train,28,9.491525423728813
https://theuiq.com/product/%EB%B0%94%EC%9D%B4%EC%98%B4-%EB%B2%A0%EB%A6%AC%EC%96%B4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/30/category/45/display/1/,2.1061801440325456,0.009406692759647513,유이크,train,29,9.830508474576272
https://tonymoly.com/products/houttuynia-cordata-cica-cleansing-foam.do?i_sProductcd=TM20220405000140678,2.0732566189829638,0.009102034014150296,토니모리,train,30,10.16949152542373
https://banila.com/product/detail.html?product_no=680,1.9994735612421313,0.008454635314067583,바닐라코,train,31,10.508474576271185
https://paparecipe.com/product/%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%BB%A8%ED%8A%B8%EB%A1%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/1213/category/288/display/1/,1.934582437468172,0.007923426293325882,파파레서피,train,32,10.847457627118644
https://whipped.co.kr/product/%ED%9C%A9%EB%93%9C-%EB%AC%B4%ED%99%94%EB%B2%84%ED%84%B0-%EB%B9%84%EA%B1%B4-%ED%8C%A9%ED%81%B4%EB%A0%8C%EC%A0%80-130g/222/category/54/display/1/,1.9213517519750936,0.007819284385599846,휩드,train,33,11.186440677966102
https://lagom.kr/product/detail.html?product_no=10&cate_no=86&display_group=1,1.9126023292005023,0.00775116858223125,라곰,train,34,11.525423728813559
https://lagom.kr/product/detail.html?product_no=132&cate_no=86&display_group=1,1.911795357050467,0.007744916128172611,라곰,train,35,11.864406779661017
https://neopharmshop.co.kr/product/detail.html?product_no=3454&cate_no=175&display_group=1,1.84842139537015,0.007269319497522469,네오팜,train,36,12.203389830508476
https://dewytree.com/product/detail.html?product_no=938&cate_no=54&display_group=1,1.8446947117065429,0.00724227945943433,듀이트리,train,37,12.54237288135593
https://belifmall.com/product/빌리프-크리미-클렌징-폼-모이스트-160ml/23/,1.8286475036043885,0.007126988615956165,빌리프,train,38,12.88135593220339
https://illiyoon.com/product/detail.html?product_no=274,1.8097518873863,0.006993584123575916,일리윤,train,39,13.220338983050848
https://myrealbarrier.co.kr/product/detail.html?product_no=85,1.765417838296317,0.006690302741111285,리얼베리어,train,40,13.559322033898304
https://graymelin.com/product/%EC%91%A5-%ED%93%A8%EC%96%B4-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%B8-150ml-%EB%B3%B4%EC%86%A1%EC%A7%84%EC%A0%95/501/category/61/display/1/,1.758675298064758,0.006645344841264561,그레이멜린,train,41,13.898305084745763
https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-ac-%EB%B0%94%ED%95%98-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-120ml-%EC%95%BD%EC%82%B0%EC%84%B1-bha-%EB%AF%B8%EC%82%B0%EC%84%B1-%ED%94%BC%EB%B6%80%EA%B3%BC-%EB%94%A5-%ED%81%B4%EB%A0%8C%EC%A0%80-%EC%84%B8%EC%95%88%EC%A0%9C/689/category/188/display/1/#enp_mbris,1.7503225062024725,0.006590068834820311,벤튼,train,42,14.237288135593221
https://abib.com/product/detail.html?product_no=186&cate_no=77&display_group=1,1.7163967080005564,0.006370245415464517,아비브,train,43,14.576271186440678
https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1177326&search=%C5%AC%B7%BB%C0%FA&sort=sellcnt&xcode=019&mcode=000&scode=&GfDT=Zmp3VQ%3D%3D,1.7144648444607171,0.0063579508501415034,코스알엑스,train,44,14.915254237288137
https://skin1004korea.com/product/마다가스카르-센텔라-앰플-폼-125ml/272/category/131/display/1/,1.6821012082373035,0.006155478484925709,스킨1004,train,45,15.254237288135593
https://aromatica.co/product/detail.html?product_no=2421&cate_no=827&display_group=1,1.6721273165746047,0.006094389562948545,아로마티카,test,46,15.593220338983052
https://sum37.com/product/detail.html?product_no=374&cate_no=24&display_group=1,1.6720352551707867,0.006093828530715071,숨37,test,47,15.932203389830507
https://dewytree.com/product/detail.html?product_no=686&cate_no=54&display_group=1,1.6495387529353622,0.005958269225737293,듀이트리,train,48,16.271186440677965
https://myrealbarrier.co.kr/product/detail.html?product_no=215&cate_no=48&display_group=1,1.640309997540525,0.0059035347704032605,리얼베리어,train,49,16.610169491525422
https://www.dr-g.co.kr/item/9380?pc=4&cc=14,1.6357932451317918,0.00587693009410714,닥터지,train,50,16.94915254237288
https://www.torriden.com/goods/goods_view.php?goodsNo=158,1.5966944005182886,0.005651583029461315,토리든,train,51,17.28813559322034
https://themedicube.co.kr/product/유튜버-pick-제로-폼-클렌저/356,1.5328001501181236,0.005301773767708327,메디큐브,train,52,17.627118644067796
https://9wishes.co.kr/product/%EB%9D%BC%EC%9D%B4%EC%8A%A4-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80/98/category/78/display/1/,1.5262282616242198,0.005267045342349044,나인위시스,train,53,17.966101694915253
https://myrealbarrier.co.kr/product/detail.html?product_no=125,1.5197683726290465,0.005233130475182852,리얼베리어,train,54,18.305084745762713
https://pyunkangyul.com/product/약산성-모공-딥-클렌징폼-100ml/134/category/95/display/1/,1.4806890238115833,0.005032567601431061,편강율,train,55,18.64406779661017
https://anua.kr/product/detail.html?product_no=432&cate_no=24&display_group=1,1.4790254974672434,0.005024202752149001,아누아,train,56,18.983050847457626
https://anua.kr/product/detail.html?product_no=420,1.3712751774036478,0.004510989203292091,아누아,train,57,19.322033898305087
https://abib.com/product/detail.html?product_no=327&cate_no=24&display_group=1,1.343307789392411,0.004386576476697392,아비브,train,58,19.661016949152543
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%ED%93%A8%EC%96%B4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/103/category/45/display/1/,1.3022158949718818,0.00420997699190553,은율,train,59,20.0
https://wellage.co.kr/product/%EB%A6%AC%EC%96%BC-%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%95%84%EB%AF%B8%EB%85%B8-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/1256/,1.3008887661121191,0.004204393515756304,웰라쥬,train,60,20.33898305084746
https://themedicube.co.kr/product/detail.html?product_no=2304&cate_no=44&display_group=1,1.291655998342799,0.004165753976244027,메디큐브,train,61,20.677966101694913
https://mixsoon.co.kr/product/detail.html?product_no=338&cate_no=106&display_group=1,1.2830933430233766,0.004130236340446209,믹순,test,62,21.01694915254237
https://medisection.com/product/detail.html?product_no=8312,1.2802432528588192,0.004118481553533314,메디섹션넘버,train,63,21.35593220338983
https://www.etude.com/shop/category/cleanser/cleanser-all/%ec%88%9c%ec%a0%95-%ec%95%bd%ec%82%b0%ec%84%b1-5-5-%ed%8f%bc-%ed%81%b4%eb%a0%8c%ec%a0%80-150ml-2/,1.279517084129611,0.004115491926635475,에뛰드,train,64,21.694915254237287
https://myrealbarrier.co.kr/product/detail.html?product_no=86&cate_no=48&display_group=1,1.2746895221415058,0.00409567201366981,리얼베리어,train,65,22.033898305084744
https://pyunkangyul.com/product/%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150ml/163/category/231/display/1/,1.2721401106980785,0.004085243759173509,편강율,train,66,22.372881355932204
https://www.suiskin.co.kr/product/detail.html?product_no=253&cate_no=83&display_group=1,1.2648996973740871,0.0040557717294186415,수이스킨,test,67,22.71186440677966
https://pongdangshop.com/product/detail.html?product_no=183&cate_no=117&display_group=1,1.2348007267848207,0.003935516040289878,퐁당,train,68,23.050847457627118
https://www.celltrionmall.com/item/DL2025031243,1.2233385350304526,0.0038906639435121173,지피덤,train,69,23.389830508474578
https://pdrnmall.co.kr/product/리쥬란-리파이닝-폼-클렌저-120ml/558/,1.2190795835675756,0.003874129030308158,리쥬란,train,70,23.728813559322035
https://lagom.kr/product/detail.html?product_no=9&cate_no=86&display_group=1,1.2085319039989086,0.003833480708281792,라곰,train,71,24.06779661016949
https://medipeel.co.kr/product/detail.html?product_no=2739&cate_no=499&display_group=1,1.1618471136529784,0.003658628686023638,메디필,train,72,24.40677966101695
https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EA%B9%8A%EC%9D%80-%EB%85%B9%EC%B0%A8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-120g/412/category/188/display/1/#enp_mbris,1.151398096043976,0.0036205986447595986,벤튼,train,73,24.74576271186441
https://medihealshop.com/product/더마-크림-팩-클렌저마데카소사이드-진정-장벽/1659/,1.1274140595485975,0.003534795144915891,메디힐,train,74,25.08474576271186
https://telse.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%95%84%ED%81%AC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/121/category/70/display/1/,1.1243194237351353,0.0035238731497822815,티엘스,train,75,25.423728813559322
https://www.edkshop.com/product/detail.html?product_no=537&cate_no=203&display_group=1,1.1195173608169773,0.0035069918541632116,센텔리안24,train,76,25.76271186440678
https://anua.kr/product/detail.html?product_no=463&cate_no=24&display_group=1,1.1069108198051623,0.003463058324291355,아누아,train,77,26.101694915254235
https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,1.1049375202665868,0.003456231410885791,비레디,train,78,26.440677966101696
https://tyfmall.co.kr/product/%ED%8F%B4%EB%A3%A8%ED%94%84%EB%A6%AC-55-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/70/category/64/display/1/,1.0452435397066637,0.0032559523949199,땡큐파머,train,79,26.779661016949152
https://jayjun.co.kr/product/detail.html?product_no=1357,1.0153730723826513,0.0031601337731703557,제이준,test,80,27.11864406779661
https://roundlab.co.kr/product/1025-독도-클렌저-150ml/36/,1.0111596045040954,0.0031468466630884388,라운드랩,train,81,27.45762711864407
https://mixsoon.co.kr/product/detail.html?product_no=385&cate_no=106&display_group=1,1.001354431181761,0.0031161420640937764,믹순,test,82,27.796610169491526
https://medipeel.co.kr/product/detail.html?product_no=2755&cate_no=499&display_group=1,0.9972083596050788,0.003103249062176449,메디필,train,83,28.135593220338983
https://illumiel.co.kr/product/%EC%9D%BC%EB%A3%A8%EB%AF%B8%EC%97%98-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%81%B4%EB%A6%AC%EC%96%B4-%EC%88%9C%EC%8B%B9-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/28/category/51/display/1/,0.9827958865794038,0.0030588443284305235,일루미엘,train,84,28.474576271186443
https://aprilskin.com/product/detail.html?product_no=957,0.9676596013966977,0.003012893428611142,에이프릴스킨,train,85,28.8135593220339
https://medipeel.co.kr/product/detail.html?product_no=2855&cate_no=499&display_group=1,0.9430425473683999,0.0029396303288848355,메디필,train,86,29.152542372881356
https://dalba.co.kr/goods/goods_view.php?goodsNo=1000000096,0.9405341478541754,0.0029322658020451424,달바,train,87,29.491525423728817
https://mixsoon.co.kr/product/detail.html?product_no=282&cate_no=106&display_group=1,0.9301808287558693,0.002902063734121391,믹순,test,88,29.830508474576273
https://aromatica.co/product/detail.html?product_no=2202&cate_no=827&display_group=1,0.9015603088854244,0.0028201824924398104,아로마티카,test,89,30.16949152542373
https://m.bentoncosmetic.com/product/detail.html?product_no=885&cate_no=188&display_group=1,0.893098338853928,0.002796418878001216,벤튼,train,90,30.508474576271187
https://themedicube.co.kr/product/detail.html?product_no=356&cate_no=44&display_group=1,0.844859960392515,0.0026647260264374573,메디큐브,train,91,30.847457627118647
https://jmsolution.com/product/솔루션-pdrn-클렌징-폼-120ml-2개-세트/3413/,0.8427978711082669,0.002659236785050923,제이엠솔루션,train,92,31.186440677966104
https://sungboon.com/product/%EC%84%BC%ED%85%94%EB%9D%BD%ED%86%A0-%EC%95%84%ED%81%AC%EB%A6%AC%EC%8A%A4-%ED%81%B4%EB%A6%AC%EC%96%B4%EB%A7%81-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80/584/category/494/display/1/,0.8367435885914488,0.0026431856523497586,성분에디터,train,93,31.52542372881356
https://brmudkorea.com/product/detail.html?product_no=171&cate_no=90&display_group=1,0.835016293915151,0.0026386240326088856,비알엠유디,train,94,31.864406779661014
https://roundlab.co.kr/product/detail.html?product_no=140,0.818185084939715,0.002594584459396235,라운드랩,train,95,32.20338983050847
https://9wishes.co.kr/product/%EB%8D%94%EB%A7%88%ED%8B%B1-%EC%8B%9C%EC%B9%B4-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80/162/category/78/display/1/,0.8069026618802622,0.002565475776874444,나인위시스,train,96,32.54237288135593
https://www.theskinfood.com/shop/shopdetail.html?branduid=10321966&search=%ED%8F%BC&sort=order&xcode=005&mcode=042&scode=&GfDT=bml9W1Q%3D#,0.7999116181711696,0.002547602971160602,스킨푸드,train,97,32.88135593220339
https://www.aestura.com/m/product/view.do?prdSeq=1077,0.7743829372971722,0.002483389162213901,에스트라,train,98,33.220338983050844
https://medipeel.co.kr/product/detail.html?product_no=2688&cate_no=499&display_group=1,0.7736430790466845,0.0024815524857769557,메디필,train,99,33.559322033898304
https://themedicube.co.kr/product/detail.html?product_no=21&cate_no=44&display_group=1,0.7492310466346173,0.002421706202834562,메디큐브,train,100,33.89830508474576
https://itempage3.auction.co.kr/DetailView.aspx?itemno=B873273622,0.7486881484149515,0.0024203918196689126,메디팜,train,101,34.23728813559322
https://fation.co.kr/product/2023-%ED%99%94%ED%95%B4-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-1%EC%9C%84-%EB%85%B8%EC%8A%A4%EC%B9%B4%EB%82%98%EC%9D%B8-%ED%8A%B8%EB%9F%AC%EB%B8%94-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/663/category/101/display/1/,0.7467254058035592,0.0024156458725680774,파티온,train,102,34.57627118644068
https://odeloi.com/product/%EB%9D%BC%EC%A6%88%EB%B2%A0%EB%A6%AC-%EC%82%B4%EB%A6%AC%EC%8B%A4%EC%82%B0-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95/30/category/58/display/1/,0.6919539715749562,0.002286895587423058,오드로이,train,103,34.91525423728813
https://www.innisfree.com/kr/ko/dp/product/35276,0.6837465208173668,0.0022682028194201094,이니스프리,train,104,35.25423728813559
https://medipeel.co.kr/product/detail.html?product_no=2904&cate_no=499&display_group=1,0.6810828154720839,0.0022621690351252127,메디필,train,105,35.59322033898305
https://www.sidmool.com/shop/shopdetail.html?branduid=55&xcode=022&mcode=001&scode=&type=X&sort=sellcnt&current_category=022001&GfDT=bm9%2BW18%3D,0.6761820147430699,0.0022511097173600766,시드물,train,106,35.932203389830505
https://sum37.com/product/detail.html?product_no=369&cate_no=24&display_group=1,0.658568545044203,0.002211807009176508,숨37,test,107,36.271186440677965
https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739403&xcode=013&mcode=001&scode=&type=Y&sort=manual&current_category=013001&search=&GfDT=bm17W10%3D,0.6578277732339952,0.002210169171601339,비플레인,train,108,36.610169491525426
https://mixsoon.co.kr/product/detail.html?product_no=371&cate_no=106&display_group=1,0.653526011644776,0.002200681971220532,믹순,test,109,36.94915254237288
https://roundlab.co.kr/product/detail.html?product_no=130,0.6292742896741262,0.0021479536050530196,라운드랩,train,110,37.28813559322034
https://anua.kr/product/detail.html?product_no=348,0.6168456679025516,0.0021214227148322524,아누아,train,111,37.6271186440678
https://benetus.imweb.me/cleanser/?idx=1,0.5839413793719929,0.0020527547405588525,베네투스,train,112,37.96610169491525
https://anua.kr/product/detail.html?product_no=335&cate_no=24&display_group=1,0.5723880851581438,0.0020291751344362918,아누아,train,113,38.30508474576271
https://www.edkshop.com/product/detail.html?product_no=274&cate_no=132&display_group=1,0.5538982051948633,0.001992000664599749,이디케이,train,114,38.64406779661017
https://imfrom.co.kr/product/detail.html?product_no=246&cate_no=175&display_group=1,0.5523743822886614,0.0019889675199324464,아임프롬,train,115,38.983050847457626
https://aromatica.co/product/detail.html?product_no=1149&cate_no=827&display_group=1,0.5503832127645482,0.001985011088692151,아로마티카,test,116,39.32203389830509
https://banobagicosmetic.com/product/detail.html?product_no=201&cate_no=83&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open&NaPm=ct%3Dmovaa0i0%7Cci%3D85a879e9a8204140caf6a26842e5306d8237ce28%7Ctr%3Dsls%7Csn%3D744786%7Chk%3Da31bc97d8c26303004523e08350585fc64769f90,0.5287371608871428,0.0019425051383648608,바노바기,train,117,39.66101694915255
https://themedicube.co.kr/product/detail.html?product_no=1927&cate_no=57&display_group=1,0.49216302427589487,0.001872743207607882,메디큐브,train,118,40.0
https://medipeel.co.kr/product/detail.html?product_no=3747&cate_no=499&display_group=1,0.48545629971282783,0.0018602252588757924,메디필,train,119,40.33898305084746
https://anua.kr/product/detail.html?product_no=321&cate_no=24&display_group=1,0.46217911867249517,0.0018174245314221938,아누아,train,120,40.67796610169492
https://banila.com/product/detail.html?product_no=682,0.44442837305232286,0.0017854485294225,바닐라코,train,121,41.01694915254237
https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,0.4376467963618677,0.0017733813368366012,듀이트리,train,122,41.35593220338983
https://medipeel.co.kr/product/detail.html?product_no=2821&cate_no=499&display_group=1,0.4106211427621741,0.001726096378565851,메디필,train,123,41.69491525423729
https://banila.com/product/detail.html?product_no=676&cate_no=214&display_group=1,0.38966103616217723,0.0016902937387855716,바닐라코,train,124,42.03389830508474
https://lagom.kr/product/detail.html?product_no=652&cate_no=86&display_group=1,0.38512510813782425,0.00168264405038023,라곰,train,125,42.3728813559322
https://biodance.co.kr/product/콜라겐-팩-투-폼-클렌저/335/,0.35536441256300505,0.0016333052136455666,바이오던스,train,126,42.71186440677966
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/125/category/45/display/1/,0.3497155854774801,0.0016241049646879546,은율,train,127,43.050847457627114
https://banila.com/product/detail.html?product_no=687&cate_no=214&display_group=1,0.33948164609735554,0.0016075687326550367,바닐라코,train,128,43.389830508474574
https://anua.kr/product/detail.html?product_no=330&cate_no=24&display_group=1,0.3166636382597873,0.0015713025512397619,아누아,train,129,43.728813559322035
https://aromatica.co/product/detail.html?product_no=1305&cate_no=827&display_group=1,0.3005946013351649,0.0015462550163717215,아로마티카,test,130,44.06779661016949
https://www.suiskin.co.kr/product/detail.html?product_no=170&cate_no=83&display_group=1,0.28321159855521405,0.0015196087283427225,수이스킨,test,131,44.40677966101695
https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EC%96%B4%EB%8B%88%EC%8A%A4%ED%8A%B8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150g-%EB%B9%84%EA%B1%B4/17/category/188/display/1/#enp_mbris,0.28035931568733224,0.0015152805499298852,벤튼,train,132,44.74576271186441
https://medipeel.co.kr/product/detail.html?product_no=3240&cate_no=499&display_group=1,0.23843921679916952,0.0014530728259131726,메디필,train,133,45.08474576271186
https://www.beplain.co.kr/shop/shopdetail.html?branduid=15,0.23458186722131708,0.0014474786124165074,비플레인,train,134,45.42372881355932
https://themedicube.co.kr/product/detail.html?product_no=2286&cate_no=44&display_group=1,0.22275404654843248,0.0014304589461579282,메디큐브,train,135,45.76271186440678
https://www.torriden.com/goods/goods_view.php?goodsNo=153,0.19533668274930602,0.0013917722991725317,토리든,train,136,46.101694915254235
https://clubclio.co.kr/shop/goodsView/0000005420#page1&id=0000005420,0.1916510707775998,0.0013866522076559362,구달,train,137,46.440677966101696
https://dewytree.com/product/detail.html?product_no=1087&cate_no=54&display_group=1,0.1915272680483974,0.0013864805469544256,듀이트리,train,138,46.779661016949156
https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1176192&search=%C5%AC%B7%BB%C0%FA&sort=sellcnt&xcode=019&mcode=000&scode=&GfDT=bGh3Uw%3D%3D,0.1798187612127578,0.0013703415958749238,코스알엑스,train,139,47.11864406779661
https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1176799&xcode=070&mcode=001&scode=002,0.17936350617300306,0.0013697178829422168,코스알엑스,train,140,47.45762711864407
https://www.torriden.com/goods/goods_view.php?goodsNo=209,0.16639106528319575,0.0013520640528746134,토리든,train,141,47.79661016949153
https://medipeel.co.kr/product/detail.html?product_no=3868&cate_no=499&display_group=1,0.15117564163854325,0.0013316475423265943,메디필,train,142,48.13559322033898
https://dewytree.com/product/detail.html?product_no=610&cate_no=54&display_group=1,0.14946929353354682,0.0013293772255924096,듀이트리,train,143,48.47457627118644
https://boldformula.com/product/%ED%99%94%ED%95%B4-1%EC%9C%84-%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC/40/category/46/display/1/,0.14474722302189286,0.0013231146104885814,볼드포뮬러,train,144,48.8135593220339
https://medipeel.co.kr/product/detail.html?product_no=2834&cate_no=499&display_group=1,0.1422441932308828,0.0013198069565067496,메디필,train,145,49.152542372881356
https://aromatica.co/product/detail.html?product_no=2160&cate_no=827&display_group=1,0.10658919699553962,0.0012735782833813243,아로마티카,test,146,49.49152542372882
https://themedicube.co.kr/product/detail.html?product_no=2360&cate_no=44&display_group=1,0.07722838651346707,0.001236728608107502,메디큐브,train,147,49.83050847457628
https://pioom.co.kr/product/%EC%8A%A4%ED%82%A8%EB%B0%94%EB%A6%AC%EC%8A%A4%ED%83%80-%EC%8C%80%EA%B2%A8-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-500ml/226/category/12/display/1/,0.07373527159350891,0.0012324161093664689,스킨바리스타,train,148,50.16949152542372
https://www.theskinfood.com/shop/shopdetail.html?branduid=1464&search=%ED%8F%BC&sort=order&xcode=005&mcode=034&scode=&GfDT=bG53VQ%3D%3D,0.0732810980398622,0.0012318565056507293,스킨푸드,train,149,50.50847457627119
https://illiyoon.com/product/detail.html?product_no=276,0.03485897572992124,0.0011854236998919594,일리윤,train,150,50.847457627118644
